Chem1,Chem2,Clnum
0.65778814293205,5.86091476482844,1
0.674159826807055,5.75050173720957,1
1.19918208688963,5.89512038553918,1
1.08217404089169,6.31881124222841,1
1.18719088980599,6.1657124785124,1
1.08842108569437,6.56999024998678,1
1.31469701512377,6.3556449834981,1
1.60701934546378,5.66121746650818,1
1.14359269560217,6.08925632499429,1
1.17693125995808,6.18775877422404,1
1.44113954413328,6.4715722913429,1
1.2243866831214,6.05857337466802,1
1.31301821757165,6.13257046573583,1
1.82870615198654,6.02524265817039,1
1.05391056479511,6.42392789399339,1
0.883742144809525,5.63953858578439,1
1.45203241172465,5.94568434524141,1
1.03862477503483,6.39116093283952,1
1.50975472450431,5.73828144501121,1
1.4044072251724,5.5172589744179,1
1.57458062787668,6.27084495887005,1
1.91972471875888,5.68784936913758,1
1.53036310143041,6.28308882867888,1
1.34956274899871,5.48001568708224,1
1.54180110367547,5.99996833653859,1
1.27071829919008,5.88368527786648,1
1.10844963991239,5.75178444365414,1
1.89841372097426,5.7189089614697,1
1.22379654197782,6.01281813847954,1
1.2544436815902,6.2339997885447,1
1.10542296575414,5.98349279513561,1
1.56828580247057,6.2403128888504,1
1.92691104970203,6.40961333753997,1
1.37671825191114,5.43813070591067,1
1.57791510358254,5.55087286778311,1
2.12992211507007,5.82363342674191,1
1.43723400543141,5.7183847258381,1
1.76333190686248,5.78715698620345,1
1.32251040173678,5.64147334303886,1
1.73074714227703,5.45169727834613,1
1.70873947358774,5.54696083849039,1
1.35157798138964,6.33356286515228,1
1.39778269294777,5.41093024364345,1
2.05227579901946,5.91141284572419,1
1.34608488851263,6.0094875350069,1
1.60960314270957,5.58392211369241,1
1.94516704891015,5.49191103197994,1
1.55326668777825,5.47619775534735,1
1.44120325751184,5.36327364098903,1
1.61618687663906,5.63190825917249,1
1.81081633605356,6.06586100849413,1
1.61113400588128,5.46332590864283,1
1.82322452267318,5.84450764311399,1
1.94747909390563,5.36129918118785,1
2.38187526215678,5.55712404846875,1
1.88008169562732,5.45922277226935,1
2.23943675839074,5.81384206045287,1
1.5748879580613,6.07270656901224,1
1.60485993400286,5.44293748827784,1
1.63708929553945,5.77206400669129,1
1.89041386341563,5.42552965432258,1
2.00873335980102,6.22802929840674,1
2.50263086682473,5.93179948728263,1
2.35637876378049,5.36140596157481,1
1.75124206583506,5.64643245889255,1
2.47540441982143,6.09268012655464,1
2.19764655341657,5.56599015302207,1
2.27792464073079,5.33218173001343,1
2.37098603408454,6.13692982378271,1
2.63285733489343,5.31417814952606,1
1.93422009781044,5.56850964360657,1
2.3151480508988,5.37412288808712,1
2.36905502069973,5.80235682135393,1
1.90934152935992,6.1095663025914,1
1.98399663853447,5.35331489804968,1
2.13623161603164,5.93369872906348,1
1.90061906485395,5.26066387064366,1
2.54182012089233,5.23343758119784,1
1.8839354826483,5.24018917486804,1
2.03310015665133,5.83374324935241,1
2.72435821221061,5.74106179741876,1
2.5030707682345,5.68110589105282,1
2.17680007163966,5.81851996966927,1
2.57335100604132,6.05899137830181,1
1.94248015121366,5.63004350829773,1
2.42581663862783,5.25345350146554,1
2.34351114485538,5.15359148724506,1
2.06225178315792,5.39222805283391,1
2.55064460973826,5.38237455408152,1
2.32884540392857,5.82018069154278,1
2.64597131109535,5.92702047135279,1
2.43433514254184,5.13641367902181,1
2.21017213415488,5.25132055190629,1
2.61820926518946,5.66925721449549,1
2.18048353435294,5.56907830780935,1
2.10245079484292,5.24557370679644,1
2.03329282951752,5.91937345642314,1
2.97419384803709,5.68337508203565,1
2.57778262826074,4.97418379807139,1
2.7276556683711,5.03519088857188,1
2.50595504232107,5.02742525117728,1
2.39452308557428,5.5586608000942,1
3.01256186408305,5.8214645899339,1
3.0953356368062,5.15299708722762,1
2.22388336356145,5.70885599413836,1
2.11824780315044,5.55237721435775,1
2.95855393850148,5.45369829608286,1
2.31040221586312,5.48419806461557,1
2.23820807779956,5.75550997465318,1
2.55940190146878,5.82530797726928,1
2.62479692563815,5.41178884583561,1
3.0818106009803,4.95205382814755,1
2.32438301237024,5.22994528529284,1
2.71481920467341,5.49697171988004,1
2.90809949707573,5.7503176388631,1
2.71500854818804,5.64555443784143,1
2.26100568746538,5.26378922113645,1
2.97901349380622,5.60958312079656,1
3.25497399759515,5.00807262314366,1
2.66849215927136,5.56624834460473,1
2.30071280824541,4.96887839804356,1
2.92812871327915,5.39949057690395,1
2.93663387786498,5.53303505828597,1
3.2418659927222,5.64394096145679,1
2.68944753807082,5.0942654522766,1
2.68915619429099,5.21366016102309,1
2.87102687503329,4.9906328185058,1
3.0473464838605,5.70526585364778,1
2.78994468516058,4.88564932557369,1
2.51523951849852,5.0470656736818,1
2.49420061490788,5.16723971600604,1
2.46615202402526,4.92736999202552,1
2.68697034130746,5.68801867857795,1
3.14810068699119,5.02614423055317,1
3.41788875050211,5.03600747235443,1
3.33569671182048,4.97886653471839,1
2.67482147176403,4.95355457426036,1
2.86974466200793,5.57143061312047,1
2.8866491163666,4.91732852110849,1
2.66177175285359,4.82596253993549,1
3.21967533457272,5.60213314693737,1
3.46962839303286,4.74272121045261,1
2.98420001756272,5.4176331724229,1
3.19009246438702,4.74185624634304,1
2.86388376398736,4.6108753512314,1
2.62312921735188,4.81741410148553,1
3.49031599034351,4.84385830555573,1
2.87300329806822,5.22695301005029,1
3.38940193392984,4.88787541374232,1
3.17176932410017,5.25130201842414,1
3.41500935070791,4.57610943248566,1
2.80463211835773,5.15394506972157,1
3.60995409974649,4.76535771400271,1
3.4134602585328,4.46931018820391,1
3.31782995423007,4.48048814886523,1
3.45611559295628,5.2913564305666,1
2.90944309440981,4.8196135711812,1
3.47623737153491,5.07206929535339,1
3.11615520494974,5.17170372901351,1
3.38253686422254,5.34982574243674,1
2.821233046475,4.75816464505859,1
3.08483888971968,4.54844217852415,1
3.11969494479676,4.51055315552035,1
2.85923891911128,4.68212199984992,1
2.87220107642879,5.15025242971173,1
3.39847257797837,4.98356086757377,1
3.33139374628979,4.53450924768357,1
3.77988148401816,4.94858950725655,1
3.5003217407354,4.59390207031121,1
3.06229642082868,4.71682017163384,1
3.25438301551347,4.63209348290791,1
3.54038570716863,5.31714229474421,1
3.20962819298105,5.28876396510976,1
3.81822142279751,5.06280477637554,1
2.93217844483606,4.88808097899247,1
3.30652401615049,4.3594224917628,1
3.1979062100264,5.25485174975515,1
3.67400028556784,4.28888835995822,1
3.34238956441782,5.03114990326507,1
3.55518857174227,4.32866031399466,1
3.36658091141669,5.11134330661209,1
3.92016911234442,4.33694758552578,1
2.96737498207635,4.91124334102567,1
3.13035457077799,4.85976852987111,1
3.59106548350767,5.11934109108891,1
3.26774834025971,4.26321589564225,1
3.18016517143829,4.48097331726931,1
3.27921804190225,4.5279695429754,1
3.07691608881126,4.52142852283766,1
3.92841857327058,4.63821277287195,1
3.29618725416105,4.27699230985587,1
3.3168540174858,5.01893765030546,1
3.10726233198703,4.40760797625288,1
3.18116464300398,4.7956836950348,1
3.6807780265443,4.60076324548714,1
3.32859215170828,4.75691635545151,1
3.42988319178561,4.81981160292263,1
3.10565842785173,4.0863024436425,1
3.5852679774108,4.33114772923247,1
3.55599057899298,4.82743674280735,1
3.46528739683133,4.52384119755496,1
3.74003852443384,4.99871376381045,1
4.08494416384376,4.16692926360418,1
3.35516108266562,4.4416488618591,1
3.96634293680446,4.74897160950397,1
3.764838144671,4.39236853029595,1
3.80578245278185,4.90532674442835,1
3.58063968084126,4.3752281776943,1
3.97793596626858,4.54040982879296,1
3.62148662597146,4.61448925033571,1
3.33706002293465,4.25668031381535,1
3.45357768142437,4.80113839522146,1
3.94653465293395,4.84117181863617,1
4.22501365011237,4.02427517816404,1
4.04815892754513,3.98057612652029,1
3.69818334838647,4.78078644858307,1
3.66996547814621,4.6241159805305,1
3.51619722431909,4.28558310106874,1
4.32508256871108,4.02714663336742,1
3.58359142197163,3.89207336655594,1
3.54065568116667,4.42340357533911,1
3.60722273040496,4.61968073943438,1
3.46227391244023,4.49820771966522,1
3.59541005728771,4.08616780496342,1
3.56930892595979,3.84556410580476,1
3.8316001523322,4.51842038157011,1
4.05167368619561,4.40299868543554,1
4.29133675386262,4.42444226468151,1
3.70144727923314,4.26211044185479,1
3.79934488712873,3.68457241228477,1
4.06176540092793,3.807283181388,1
4.09272590466235,4.52597441665993,1
3.82279539204286,4.2299274885997,1
3.99492904169959,3.86238263520797,1
3.93601386260173,3.93563906576871,1
4.03438621076195,3.82633063321652,1
3.46165842142812,3.93355209944076,1
3.67809602332421,4.28135316244009,1
4.24914050397577,3.63162720044497,1
4.37684406997191,4.02450981191225,1
4.28996900751441,3.77266273970831,1
4.30599103616912,3.59161386600596,1
4.10655804453877,4.34266868879682,1
3.60351874473384,4.0612591928853,1
3.69669082841647,3.60351403833556,1
4.33661501408721,3.97337702493125,1
4.1109548824984,3.8349710154493,1
3.64705308374221,3.84810774850458,1
4.32727128426998,4.24773491165557,1
4.00063960152553,4.27292552091222,1
4.44646445378276,3.88764403228008,1
3.95126644861945,3.62173246834633,1
4.46427525202095,4.1889055182461,1
4.21180932628665,4.22588165849505,1
4.44644039536075,4.26270090999108,1
4.24411279579233,3.75252588786954,1
3.77914219778859,3.91412343538477,1
3.79881380787063,3.48348635413859,1
4.44819656711741,4.08694975313333,1
3.73831059456667,3.63237792914556,1
4.55518632116579,4.19064616918523,1
4.25016799751379,3.7783834758029,1
3.67130543768201,3.75701131804531,1
4.41159333692836,4.04346665549321,1
4.50284527694577,3.93967313935857,1
4.49869428669397,3.54113471507253,1
4.31823012867945,3.99360277737408,1
4.46318555891697,3.81641818342151,1
3.9670954753336,3.8947670647669,1
4.44349959538228,4.04788766733318,1
3.95854340211177,4.07272630146046,1
4.15800258264232,3.35800386324935,1
4.12590113263607,4.11656574137927,1
4.16405454832412,3.41058177725677,1
4.28614368725317,3.19030009980776,1
4.48028375912716,3.96084654539073,1
3.94467773147049,3.99388951468544,1
4.4688338434527,3.61310948113722,1
4.16957185713505,3.2657535729093,1
4.52763110896953,3.127750287274,1
3.85727676582358,3.11799780528323,1
4.22129583279589,3.59390467174295,1
4.0384751269618,4.04507900097752,1
4.66593839615326,3.34275456549542,1
4.78955372708919,3.28531661672635,1
4.50377588791978,4.01082376888159,1
4.04531243307718,3.34800370777742,1
3.81475870078898,3.9311820239253,1
3.9455930341083,3.58402845922594,1
4.6818551736623,3.61086998578018,1
4.83314512885103,3.07917228624688,1
3.89153918759469,3.47362151483492,1
3.95666255655972,3.59787110237067,1
3.96525041134137,3.54217050593629,1
4.37823752852967,3.52507427978412,1
4.38709438454872,3.87146708325176,1
4.56659457999626,3.60389622335873,1
4.03915633445286,3.89204025567418,1
4.78581093474374,3.30592173877411,1
4.35080066166569,3.5535955811054,1
4.44682419383213,3.76548845690308,1
4.61531698720572,3.71071262488204,1
4.4197043608911,3.05558295369105,1
4.02081095051572,2.92904616882865,1
4.18858348918781,2.85707019945434,1
4.50958024792915,2.8388249611512,1
4.48102955101582,2.88463133332972,1
3.98137147038907,3.00892168384595,1
4.69560471447787,3.4730997960432,1
4.75650476411475,3.4747415447002,1
4.14893932578483,2.92544709384965,1
4.78432180395891,2.72325300657115,1
4.06827215408553,2.72452951611336,1
4.73968580745848,2.79239140137882,1
3.97671229565312,3.52687474919103,1
3.98512238285139,3.11945779793738,1
4.12771252145772,3.0889197129172,1
4.65940257633167,2.94576170972162,1
4.66848675649609,3.37699390676158,1
4.35301752801027,3.08922994455144,1
4.38561074842389,2.79989421613723,1
4.62581639280854,2.83486192768644,1
4.05477346865302,3.53776963391857,1
4.99081078472651,3.34237241835105,1
4.88778550589709,2.94542689066828,1
4.21684030134759,3.12030522132273,1
4.55055744952442,2.68261838400476,1
4.95547452857542,2.6922932416562,1
4.57186308121334,2.84023656477349,1
4.73396220083238,2.86962978130079,1
4.33014485583699,3.30375794554865,1
4.12158433354325,3.21770037816032,1
5.03527062287783,2.82679533706621,1
4.52632457454129,3.14191962890202,1
4.31072560410967,2.56610726967585,1
4.41028280301839,3.18491054978741,1
4.76774616615346,3.1888573310247,1
4.23566937655183,2.89906998625186,1
4.24670315785228,2.35034586226255,1
4.79460163853384,2.92238082900173,1
4.41752090719508,3.09227739179272,1
4.31842581967823,2.69642894738223,1
4.70591536199588,3.1862899931873,1
4.22539784751499,2.44660638018759,1
4.4952083652181,2.71756051763359,1
4.96298207099838,2.6624197917599,1
4.93763688189688,2.9633664312161,1
4.3066297701766,2.51948179318768,1
4.24953100959057,3.18253502278249,1
4.97872073134108,2.2434362631778,1
4.46937715760239,2.38965519916476,1
4.99039262599266,3.03962455197907,1
4.47699807147781,3.1528319484562,1
4.9197698684895,2.59841834990401,1
4.46028928142416,2.91427296722574,1
4.70436744559681,2.21433676739362,1
4.17871924818305,2.94535520560918,1
4.71368155060117,2.49527290226251,1
4.30666715163236,2.1968768184078,1
4.66163186037271,2.42196650398169,1
4.44555841971617,3.04549435741412,1
4.54018736723935,2.59723680875592,1
4.70034165409737,2.51592924336866,1
4.61374132833464,2.6107028434331,1
5.00207645504926,2.85376108156142,1
4.82659096328697,2.84775356445763,1
4.76542969521852,2.51784567454008,1
4.56462225466954,2.93054289769996,1
4.27311589051086,2.3798376581756,1
4.80691735678961,2.03248662419669,1
5.03100330019511,2.47830405674323,1
4.26235489797312,2.88360048235309,1
4.34375238813692,2.82405802297289,1
4.80457742203317,2.55171026272267,1
4.40245500928076,2.1382153983169,1
4.88106846290152,1.96435559602317,1
5.06432406703357,2.76645011117617,1
4.70966338246405,1.95155344666111,1
4.67025006289648,1.89709914207415,1
5.10201994534308,2.68695251133097,1
4.30059841402434,2.16193675839947,1
4.64833670310166,2.45448326881019,1
4.61336329076321,2.64521552927163,1
4.30078794741327,2.53788967393871,1
5.0947060221846,1.95792733513822,1
4.27866416803238,2.14781153160642,1
5.16613096989932,2.46869369006298,1
4.27955962381793,2.53803030828218,1
4.46951857853013,2.47343808587277,1
4.9191261019551,1.86409180111106,1
4.61900830838804,2.35924738942507,1
4.77392405286069,1.96990050519703,1
5.08925314202585,1.88648401919817,1
4.62212802999752,1.78134409542263,1
5.18428230159976,1.95203829270795,1
4.41989231738876,2.53451719784877,1
4.87737203067358,2.03482414574512,1
4.35939794137641,2.61884408495973,1
4.74925375566317,2.20294125889384,1
4.93065647834173,1.76277137800219,1
4.37260279738998,2.24115500546895,1
4.86427155007607,1.85531492037028,1
4.99202609310426,2.52553155809549,1
5.10895923362731,2.36697052099982,1
4.33317164704101,2.28739319070756,1
5.1365498352645,1.78975497955928,1
4.53871332809369,2.13877408045407,1
4.57644944918941,2.29113185650908,1
4.99706135361399,2.450490418394,1
4.84134497712932,1.8561595985112,1
4.57018375254339,1.71148395660407,1
5.04832145618362,1.90361375248345,1
4.56372202824697,2.20937221379367,1
5.004819889707,2.3034124393834,1
4.38009754234272,1.9824251712661,1
4.71076383011353,1.98666403698018,1
4.48768326927593,1.86240150199456,1
4.86602916714626,2.36188907009305,1
4.42479342993692,1.54278604795202,1
4.65271268973176,1.56969773225108,1
4.85798509159822,2.2696727876194,1
4.31340120293101,1.58969023852817,1
5.03695799019,2.0754664344812,1
4.91282440689751,1.41431257469415,1
4.59325170951883,2.21441992247951,1
5.18578083520027,1.31040628693848,1
4.68959805202088,1.69027154642263,1
5.21850027776428,1.53562257522049,1
4.32632901281065,2.04686303160217,1
4.46965209540213,2.05899483877782,1
4.55053148452116,1.79846047430037,1
4.66875770741506,1.8760600380029,1
5.20136421276981,2.11797217760221,1
5.04798692500449,1.59419393491643,1
4.71795246500543,1.17729733553633,1
5.16412251718455,1.43060235448362,1
4.7300766789358,1.70084374982635,1
4.56468125584754,2.12246201788995,1
4.57076625333439,1.27788259762345,1
4.94116857265495,1.44057266801721,1
5.08131930748789,1.68648746222444,1
4.41078731041786,1.41876776066144,1
4.63997650538499,1.83103509812912,1
4.34247368454708,1.42444719656126,1
5.28539166448899,1.20981141046612,1
4.91388680409494,1.66462977145457,1
4.59072691005758,1.74715602497501,1
5.3020220620355,1.26175217298571,1
4.71172430849314,1.82579430962369,1
4.60371614545147,1.57202685437011,1
4.72983926913715,1.92620789108692,1
4.88496939903957,1.39181385254088,1
4.81445201336775,1.12039810652878,1
4.30319090608439,1.2631443297963,1
4.84477135261054,0.939731221169313,1
4.35352359741199,1.76165660928567,1
4.93962552761766,1.36019702701978,1
5.04244803188612,0.951490333891984,1
4.62231847645477,1.1597631614603,1
4.52415695942869,1.38228830707552,1
4.39387241618266,0.913414961933096,1
4.37265213080196,1.7848313238364,1
4.33199888974219,1.09505079150475,1
4.89853637303355,1.25185985630255,1
4.93850103937649,1.2621109261542,1
4.57248703182045,0.912393903528743,1
4.73278485182438,1.62903463084579,1
5.23689074430235,1.39714368296103,1
4.32958835962253,1.41100947037571,1
4.79287345995058,1.68576022818998,1
4.9598248605875,1.65911358592387,1
4.56873146422317,1.51019949673626,1
5.04967321597296,1.30749593288508,1
5.17773229395865,1.41260917503111,1
4.9740606270078,1.20255868511269,1
4.81459192609327,1.00306544723551,1
4.37168507329305,1.08386522458447,1
5.11866626347941,0.838162749363477,1
4.31311686376086,0.745927784347663,1
4.88826056523031,0.765411532217341,1
4.86780065434359,0.918441276092167,1
4.57933216998733,0.779181589903034,1
4.99587922161888,1.43327391791032,1
5.09319106499332,1.13920231362346,1
4.97059434603642,0.844079599514414,1
4.51276696024815,0.951477898143221,1
4.3154342080333,0.981541960929817,1
4.56972116155501,0.687190774409905,1
4.28630302436027,0.88497012898067,1
4.72439401326062,0.892644575417524,1
4.83623848976246,0.58283917963317,1
4.37741162045468,0.513917613604259,1
4.88551962257892,0.896978950267985,1
4.56891635201229,1.02304311908286,1
4.90656713384621,0.860842306208742,1
4.61359816660803,1.29160453472384,1
4.32651903076001,0.786310503607467,1
4.99095588227798,0.558016623475226,1
4.61275599037568,0.417280610880847,1
4.59107605332411,0.959280118332493,1
5.02112275004466,1.25925217543205,1
5.20883466981592,0.621541358328572,1
5.24000976461105,0.807139224027324,1
4.25993282426068,0.401770555544276,1
4.71769721921631,0.643467681139533,1
5.16878586933521,0.861804670667102,1
4.99309563545471,1.19339312396798,1
4.59933378734699,0.737595550984808,1
4.83458272445228,0.573611977872231,1
4.41277422404947,0.250517262856635,1
4.57271914088464,0.997963898622871,1
4.5685315023243,0.421843354904978,1
4.47105621292972,0.292196951899977,1
4.9600117331077,0.253711560766581,1
5.02278250751984,0.718624590022993,1
5.05442847773659,0.878176274490568,1
4.57417997872829,1.10895467247343,1
4.26068396644147,0.778358918057989,1
4.85912968196553,0.993204393181554,1
4.33215697445468,0.299909494737854,1
4.35618817131732,0.656076083793936,1
5.09629529026036,0.510644874193617,1
4.31427511585657,0.466145697837386,1
4.99384794842204,0.508474557376347,1
4.69643919801165,0.605659959100819,1
5.05205369386909,0.988894001473893,1
4.97434832465705,0.541830893672628,1
5.14932136026462,1.03483353079647,1
4.56102677732524,0.965903695421318,1
4.78650037463867,0.0019787494505019,1
4.74897295714854,0.676258355693419,1
5.13491353130084,0.350826049805229,1
4.79357092482478,0.528628517214221,1
5.06490076864594,0.278645294422299,1
4.27332214961471,0.807486150914124,1
4.74815845533911,0.280124222809647,1
4.57277210765006,0.781112781620486,1
4.63769697666061,0.264073541149218,1
4.47683193263125,0.843483224975041,1
4.73257973973381,0.809618815624844,1
4.5903818429556,3.91541168151543e-06,1
4.36612961392168,-0.0673300643135676,1
4.4865028265111,0.707793801806915,1
4.20422936327024,0.653323022005321,1
4.27372094012766,0.657786632392492,1
4.3229101064526,0.481727951875555,1
4.89102763045902,0.48118787920513,1
4.35581116046504,0.318078298549863,1
4.93333427689354,0.0499465246302775,1
4.68799576499564,-0.0621875910592471,1
4.18868281367037,0.550788725027994,1
4.70642835539845,0.663884790059096,1
4.41612376817052,0.402773512317054,1
4.97792001479531,0.639014728071737,1
4.53758193301959,-0.265741704611778,1
4.86258412260626,0.289784776150953,1
4.15873684208613,0.407524500874351,1
4.49410030346228,0.0694665380671162,1
4.92938706285879,-0.0277316546041056,1
4.44289107946552,-0.19677437424088,1
4.75383763157579,0.4140514034615,1
4.35472951128261,-0.0262842936700101,1
4.96377783704435,-0.0272271530351906,1
4.86909872468336,-0.134895411420919,1
4.49301980782184,-0.0571981165882253,1
4.73981932979615,0.364764312971131,1
4.2911200403626,-0.298006997698142,1
4.59956940414947,0.117568693954571,1
5.03891282392966,0.380658937030889,1
4.21486505266116,-0.357201359510416,1
4.6613776481852,-0.334342395581459,1
4.94301453291286,0.304250718657106,1
4.20420903508463,0.489782456411441,1
4.66549242051093,0.29111041921109,1
4.71362148663006,-0.342049734235364,1
4.26904697315202,-0.4414481813461,1
4.35530603029927,-0.155260708070833,1
4.49886635647791,0.238519021611966,1
4.05081549882382,0.193037800511248,1
4.10278726756226,0.110962988426602,1
4.85073139629023,-0.285086789316155,1
4.79922082866814,-0.47921265624326,1
4.14847636277194,0.0538877707612968,1
4.11050412107869,-0.389528234968972,1
4.62702037055082,-0.500605936216311,1
4.05199762849334,-0.0175052206383417,1
4.67178821830972,0.183353650104166,1
4.13207674194048,-0.410400662994107,1
4.76250506723112,0.0998315846146638,1
4.93432924398841,-0.588222720819735,1
4.94522588531286,0.0348171800640278,1
4.6955186099881,-0.434747537764748,1
4.80189638045657,-0.0586482181625474,1
4.65509597300567,0.0807830764680277,1
4.16736809192964,0.191619509272156,1
4.87014792602364,0.0192173080577128,1
4.40409729257996,-0.393793975391021,1
4.75408888976091,-0.452441245929601,1
4.07536979729865,-0.594832980939868,1
4.19628731669678,-0.144199252012282,1
4.05181850866131,0.0315631129152225,1
4.76556559368527,0.0760440642379409,1
4.24781305485999,-0.567027269627304,1
4.77844831894726,-0.693233714099636,1
4.43288878661479,-0.656807592765203,1
4.66770779455195,-0.191938542752762,1
4.65520567799739,-0.591837302534801,1
3.92132544677347,-0.816466499088416,1
4.78793098924308,-0.363844871935608,1
4.11585551366863,-0.294081618064217,1
4.48548565790668,-0.870223656945132,1
4.14784208562754,-0.828055775055932,1
4.27526416758314,-0.33321650287276,1
3.95076994308375,0.0456466801641384,1
4.53783869489845,-0.613478330314588,1
4.38162094522823,-0.131271530657572,1
4.78976477995346,-0.550037728455768,1
4.53643007177025,-0.534438081790014,1
3.87345839077048,-0.58371818424933,1
4.30569384626132,-0.851857574778536,1
4.42556663837008,-0.521617269454234,1
4.21769219467604,-0.855578410837028,1
3.88564231809598,-0.148403544740401,1
4.71223438933005,-0.336103295970215,1
4.11951060769159,-0.793425960722587,1
4.01642286516514,-0.972291528529525,1
3.83901746183415,-0.583806636869896,1
4.1493213951656,-0.127643658238769,1
4.54132566228158,-1.03767112637115,1
4.37230595902539,-0.863272715154457,1
4.7021540349957,-0.501029916012858,1
4.67301038016578,-0.342170239468466,1
3.80155941749958,-0.638584828802606,1
3.93862656818749,-0.313810061531685,1
3.75842914230639,-0.644506171493325,1
4.41380673759785,-0.125119915393969,1
4.50411083636651,-1.1187726012501,1
4.62575348117443,-0.573718994444781,1
4.40174236079012,-0.906145542731562,1
4.19160188073979,-0.643534646529202,1
3.72898468930949,-0.849775488880304,1
4.61178782855838,-0.725689239452454,1
4.58067136806845,-0.411174345509017,1
4.45851365933347,-0.267746245437313,1
4.66464194831138,-0.937076402777169,1
4.27659984752861,-0.679754145726304,1
4.65103799203237,-0.258396080456104,1
3.97674395099059,-0.469136593645875,1
4.31523524096659,-0.872707001092008,1
4.63747329429651,-0.95009343622624,1
4.14762926083587,-0.525063905438607,1
3.82528473916264,-1.06755600979311,1
4.18142143149831,-0.258957606781803,1
3.73070737413792,-1.06021233046868,1
4.04759119886801,-1.14379390950299,1
4.38972352152803,-1.23878642657818,1
4.20927441611681,-1.05166330583188,1
4.00116551240361,-1.06914172376557,1
4.29039578492488,-1.15701183243818,1
4.07128776904299,-0.53776153990412,1
4.32040851924724,-0.986936353999116,1
4.12522073926081,-1.1643772298472,1
4.34239838924273,-0.464228953981401,1
3.75358476832721,-0.901427960494785,1
3.62210788877427,-1.23626924452583,1
3.64309816271648,-1.30618355853165,1
4.26709270164244,-1.38244235660079,1
3.67171655768223,-1.21672282040511,1
3.71227480750801,-1.30716022429246,1
3.75950614741552,-1.10083126421961,1
3.92922940437893,-1.19888215975752,1
3.62175201454344,-0.457899078505172,1
4.39956076681142,-0.508127030275709,1
3.660563265838,-0.814722338506131,1
3.64104473768206,-1.10209957722334,1
4.03363061584018,-0.62584739432797,1
4.10459190732258,-0.965091183316398,1
4.4527320219514,-1.4558455400658,1
4.15836359328709,-1.50201651263718,1
3.52698825696979,-0.957780210522948,1
4.06911906578577,-1.34542390229443,1
4.37053814802123,-0.971387531001258,1
3.59819371757768,-0.83078054383274,1
4.25496289744151,-1.4721519635508,1
4.14263400096575,-1.37860793331926,1
3.84063790031285,-1.02282167846084,1
4.3877810479566,-1.45642651649199,1
3.42653927062962,-0.838094448043729,1
4.22317545673109,-0.849718051237635,1
4.37079335820783,-0.777942098381137,1
3.56549793035239,-0.839748036267116,1
4.22830347564507,-1.23246305376797,1
3.48660739354676,-1.53203815896635,1
3.85725828473538,-0.927362367143767,1
4.29667043742453,-1.4250289468378,1
3.41037418341226,-0.847231691007387,1
3.81284001418968,-1.35670540173209,1
4.32136530709582,-1.03770666979247,1
4.067101295051,-1.67174472674047,1
3.71550928508394,-1.15585295043847,1
3.44066144151381,-1.3404142379276,1
4.1159308650062,-0.952623386194871,1
3.58192330434148,-0.872327804599234,1
3.34233608865474,-1.6132886891416,1
3.41393566483857,-1.22884329598242,1
3.70139813421057,-1.45463093409472,1
3.60847467757946,-1.38445689637035,1
3.38991817266793,-1.17998714655492,1
3.87888625335739,-1.48225420339417,1
3.9418418876476,-1.39094236282755,1
3.93273254759076,-1.11362272871898,1
3.55939006624486,-1.58443116079518,1
3.30953785834116,-1.73084958448416,1
3.36217438738307,-1.22113022046924,1
4.20374581005142,-1.74799136777794,1
4.17241993314274,-1.44413398524104,1
4.11220614846354,-1.65162158848022,1
3.2326691915488,-1.21984325686478,1
3.76985007387911,-1.2952257901053,1
3.77740891572858,-1.42758765124933,1
3.41110859615962,-1.41711289676679,1
3.52774807287805,-1.82852883813708,1
3.18605424897075,-1.49959927975994,1
3.9190016053088,-0.9729615988139,1
3.44338814337286,-1.22845413260027,1
4.06207749630776,-1.86487353031939,1
4.10647473973398,-1.62933980787924,1
3.39047850921177,-1.1140889993336,1
4.0716391156892,-1.87868471018845,1
3.10496457156527,-1.27804791683043,1
3.15943496943043,-1.25391242114584,1
3.81175010574393,-1.57581167236577,1
3.44976581507383,-1.88476076677575,1
3.71827231298197,-1.07716823065351,1
3.71252845391199,-1.89739462880049,1
3.88831956299789,-1.43660181237679,1
4.02436974117475,-1.1021536405383,1
3.69590040526482,-1.38446284878236,1
3.64634240080219,-1.1058860456174,1
3.75214443849764,-1.17871289522295,1
3.94988466820219,-1.45640865341504,1
3.35803319969223,-1.84434001768447,1
3.46176451388049,-1.0340033011625,1
3.91588413848884,-1.05558774836038,1
3.81199513013036,-1.74806810231455,1
3.15837350928703,-1.23393144804577,1
3.72950091128015,-1.56668470859251,1
3.42238660742288,-1.5463179948541,1
3.50803098402475,-1.56363561154422,1
2.95199705014582,-1.24375813991934,1
3.42762580296418,-1.34611049239578,1
3.31346277748565,-1.9064764205972,1
3.87499358832687,-1.97940834596203,1
3.25782017948985,-1.89185719771755,1
3.84535015648946,-1.61776969268361,1
3.42799399300945,-1.65469208831148,1
2.91727066251295,-1.4274776533489,1
3.81257007769703,-1.18052343509404,1
3.21933545321958,-1.19259866781402,1
2.90398878856913,-1.71729870264311,1
3.11691020026755,-1.82227983018034,1
3.28052475452407,-1.19620002142954,1
3.00666835219401,-1.2811077812687,1
3.26656572188116,-1.35556898201767,1
3.82124028983217,-1.8861940438427,1
